seqid	sample	count	domain	phylum	class	order	family	genus	species
be9215370e059c5b68148d2fc059079a	P28309_1052	38	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
c87184058c9f4978a8d91d175e11c687	P28309_1046	173	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
acfa9371c1b6b010b8b4a41faba24a34	P28309_1046	172	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
7b374a389a79b725d85226b9acd5f2e7	P28309_1048	10	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	SXXK01	NA
76e4e226c54a58b5577324abd82bfaba	P28309_1046	15	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
76e4e226c54a58b5577324abd82bfaba	P28309_1051	18	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
6ae4104372af1a36292b2bd613c38927	P28309_1046	8	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	JAAFHV01	NA
6ae4104372af1a36292b2bd613c38927	P28309_1054	163	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	JAAFHV01	NA
c549ac78225677a5dcc3dc64b2fe5d93	P28309_1046	134	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
c549ac78225677a5dcc3dc64b2fe5d93	P28309_1054	36	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
ddd88f0733749fc90751e5960866f14b	P28309_1048	31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	NA
12406a5be40c0b615158c7f64ed2e4a2	P28309_1042	7	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
12406a5be40c0b615158c7f64ed2e4a2	P28309_1046	74	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
12406a5be40c0b615158c7f64ed2e4a2	P28309_1047	24	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
12406a5be40c0b615158c7f64ed2e4a2	P28309_1048	39	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
12406a5be40c0b615158c7f64ed2e4a2	P28309_1052	9	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
12406a5be40c0b615158c7f64ed2e4a2	P28309_1054	15	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
6541297609c2cfd6333119b9488cb649	P28309_1044	20	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA	NA
6541297609c2cfd6333119b9488cb649	P28309_1047	7	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA	NA
6541297609c2cfd6333119b9488cb649	P28309_1048	141	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA	NA
450ac381cbb4a6822befbcdb2ca20bae	P28309_1057	168	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
619f83ea706f09c7a9ca2e6a767ee798	P28309_1050	32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	UBA9145 sp002731775
f1fdf972be47eedb91676a988b968390	P28309_1042	10	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	Perlucidibaca aquatica
f1fdf972be47eedb91676a988b968390	P28309_1043	10	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	Perlucidibaca aquatica
f1fdf972be47eedb91676a988b968390	P28309_1048	91	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	Perlucidibaca aquatica
f1fdf972be47eedb91676a988b968390	P28309_1051	20	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	Perlucidibaca aquatica
f1fdf972be47eedb91676a988b968390	P28309_1052	36	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	Perlucidibaca aquatica
4833595e685250bcbe4f55b76d099913	P28309_1054	167	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
b40ab2a6292c346f80cb6a1cde1db757	P28309_1050	149	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
b40ab2a6292c346f80cb6a1cde1db757	P28309_1052	17	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
7689a0dd34d36e72dcee34a7fc2e58ee	P28309_1046	31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	NA
7689a0dd34d36e72dcee34a7fc2e58ee	P28309_1052	134	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	NA
9c041bddb79173ecde1923f6ffb28b07	P28309_1057	163	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium gelidilacus
dd8c8d60bfca3e1df01a4bbff8d3326e	P28309_1050	32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
dd8c8d60bfca3e1df01a4bbff8d3326e	P28309_1054	43	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
8bccf53964c78a6d2e5ed15300ba7dc3	P28309_1057	159	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MAG-120531	MAG-120531 sp000173115
60a5aaf74d8fd4d590ecd80d2d2e1748	P28309_1057	159	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae	Nevskia	Nevskia ramosa
75dbe517f13af7afa4ca944db1d057a5	P28309_1056	112	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
75dbe517f13af7afa4ca944db1d057a5	P28309_1057	45	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
9b39a845425872b8466dd78a5748b19d	P28309_1050	156	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	NA
db871fddba074d7347c9484bfccfef5d	P28309_1048	72	Bacteria	NA	NA	NA	NA	NA	NA
23f0cb718bc572d39a4abeb758482b3b	P28309_1052	31	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
23f0cb718bc572d39a4abeb758482b3b	P28309_1056	124	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
94ef6f4321cdc0d7db09c0c723e307fc	P28309_1054	154	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp001557215
a72c7494dd6d8e03ea4358a8485aaa95	P28309_1044	83	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA
a72c7494dd6d8e03ea4358a8485aaa95	P28309_1046	25	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA
a72c7494dd6d8e03ea4358a8485aaa95	P28309_1048	30	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA
a72c7494dd6d8e03ea4358a8485aaa95	P28309_1052	15	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA
622ca24d2d4fd723dfeb8d58e682ff9e	P28309_1051	36	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
622ca24d2d4fd723dfeb8d58e682ff9e	P28309_1052	117	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ac4f10e4f6aa33ce9a40e43b7cfba5f7	P28309_1056	124	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
ac4f10e4f6aa33ce9a40e43b7cfba5f7	P28309_1057	29	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
79c7c644a1f63536ca1e8b85f751dd3b	P28309_1044	49	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	21-14-0-10-47-8	21-14-0-10-47-8 sp002773975
79c7c644a1f63536ca1e8b85f751dd3b	P28309_1048	45	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	21-14-0-10-47-8	21-14-0-10-47-8 sp002773975
79c7c644a1f63536ca1e8b85f751dd3b	P28309_1054	58	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	21-14-0-10-47-8	21-14-0-10-47-8 sp002773975
2097952180d422c9ab996783df3ae8b7	P28309_1050	112	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
2097952180d422c9ab996783df3ae8b7	P28309_1052	39	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
2613319de486ef7fe4c62a03feb69e77	P28309_1054	151	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Edaphobacter	NA
9e156cc38c1ef8dc07ac1b56b46cd15f	P28309_1047	8	Bacteria	Patescibacteria	Paceibacteria	Moranbacterales	GWC2-37-73	UBA12068	UBA12068 sp013336225
9e156cc38c1ef8dc07ac1b56b46cd15f	P28309_1048	141	Bacteria	Patescibacteria	Paceibacteria	Moranbacterales	GWC2-37-73	UBA12068	UBA12068 sp013336225
5d8128fa78bbbc45fdd897ea08df8338	P28309_1057	148	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	UBA3015	UBA3015	UBA3015 sp001438005
b306b15627602395ca574dc249feb61d	P28309_1050	147	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Eremococcus	Eremococcus coleocola
65e07ee213da9376961912724c84b3a5	P28309_1044	146	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	NA
06d15f0855bff5dc4fb7e23932d09982	P28309_1048	146	Bacteria	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila sp015660815
f7cf252c2d9a263597bbd281ad00e0c6	P28309_1050	146	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	NA	NA
50a94bd68db071b85d96dafcc3893e0a	P28309_1050	146	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Zhizhongheella	Zhizhongheella caldifontis
acbf8d612e14d48cc1700940d498ed9f	P28309_1048	145	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Bact-08	Bact-08 sp001897515
aed039e87efc8c61e97b2f636ad7df78	P28309_1056	145	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
bd3bc269e2d7592691bb55bde111663a	P28309_1044	46	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
bd3bc269e2d7592691bb55bde111663a	P28309_1046	65	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
bd3bc269e2d7592691bb55bde111663a	P28309_1054	33	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
0281262f4571f2014a66a2158789480d	P28309_1046	21	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter rarus
1faa2f50fc8cb1814d49f788984b07a8	P28309_1042	42	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903839195
1faa2f50fc8cb1814d49f788984b07a8	P28309_1043	6	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903839195
1faa2f50fc8cb1814d49f788984b07a8	P28309_1046	16	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903839195
1faa2f50fc8cb1814d49f788984b07a8	P28309_1050	38	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903839195
1faa2f50fc8cb1814d49f788984b07a8	P28309_1051	17	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903839195
1faa2f50fc8cb1814d49f788984b07a8	P28309_1052	24	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903839195
d24351162c53b38e606281f89b2953c0	P28309_1050	94	Bacteria	Firmicutes	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus sp900258475
d24351162c53b38e606281f89b2953c0	P28309_1055	49	Bacteria	Firmicutes	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus sp900258475
ab442502c52632ebff75e668ce0f3cf6	P28309_1042	28	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium macrobrachii
ab442502c52632ebff75e668ce0f3cf6	P28309_1043	9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium macrobrachii
ab442502c52632ebff75e668ce0f3cf6	P28309_1051	105	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium macrobrachii
e20b25296f2e1a04a06f4595be078b86	P28309_1042	19	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	NA
e20b25296f2e1a04a06f4595be078b86	P28309_1043	17	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	NA
e20b25296f2e1a04a06f4595be078b86	P28309_1044	52	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	NA
e20b25296f2e1a04a06f4595be078b86	P28309_1048	17	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	NA
2b428df30b4cddfd831e556118c93bcb	P28309_1042	31	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
2b428df30b4cddfd831e556118c93bcb	P28309_1043	19	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
2b428df30b4cddfd831e556118c93bcb	P28309_1051	65	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
2b428df30b4cddfd831e556118c93bcb	P28309_1052	26	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
6ec17c4bbdb83f2d973800c56dfc9723	P28309_1056	141	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
d75bf384f78a155746b0d45f34886eab	P28309_1043	2	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
d75bf384f78a155746b0d45f34886eab	P28309_1046	10	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
d75bf384f78a155746b0d45f34886eab	P28309_1047	4	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
d75bf384f78a155746b0d45f34886eab	P28309_1048	124	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
5dc875ca5d976cdac478daaa3d6b2848	P28309_1044	140	Bacteria	Patescibacteria	Doudnabacteria	UBA920	UBA920	NA	NA
edd39c58bc47f5779452f138ef2338d5	P28309_1042	18	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	Rhodoferax saidenbachensis
edd39c58bc47f5779452f138ef2338d5	P28309_1043	18	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	Rhodoferax saidenbachensis
edd39c58bc47f5779452f138ef2338d5	P28309_1046	21	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	Rhodoferax saidenbachensis
edd39c58bc47f5779452f138ef2338d5	P28309_1048	81	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	Rhodoferax saidenbachensis
eb091d5a68aa452f9343ca6ceebfc12d	P28309_1042	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	NA
eb091d5a68aa452f9343ca6ceebfc12d	P28309_1046	33	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	NA
eb091d5a68aa452f9343ca6ceebfc12d	P28309_1048	18	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	NA
eb091d5a68aa452f9343ca6ceebfc12d	P28309_1054	22	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	NA
df46b33e238a4ef3e28a2a3b7ffd52f8	P28309_1046	3	Bacteria	Patescibacteria	Paceibacteria	UBA9983	NA	NA	NA
df46b33e238a4ef3e28a2a3b7ffd52f8	P28309_1055	135	Bacteria	Patescibacteria	Paceibacteria	UBA9983	NA	NA	NA
243c8eb4602262f1a02a221a214bb44b	P28309_1042	32	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	SYAC01	SYAC01 sp903898755
243c8eb4602262f1a02a221a214bb44b	P28309_1046	23	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	SYAC01	SYAC01 sp903898755
243c8eb4602262f1a02a221a214bb44b	P28309_1047	15	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	SYAC01	SYAC01 sp903898755
243c8eb4602262f1a02a221a214bb44b	P28309_1048	20	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	SYAC01	SYAC01 sp903898755
243c8eb4602262f1a02a221a214bb44b	P28309_1052	47	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	SYAC01	SYAC01 sp903898755
a441d9c196ca165eeb4535c5b051fa32	P28309_1042	12	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	Silanimonas lenta
a441d9c196ca165eeb4535c5b051fa32	P28309_1043	8	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	Silanimonas lenta
a441d9c196ca165eeb4535c5b051fa32	P28309_1046	24	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	Silanimonas lenta
a441d9c196ca165eeb4535c5b051fa32	P28309_1048	50	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	Silanimonas lenta
a441d9c196ca165eeb4535c5b051fa32	P28309_1052	43	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	Silanimonas lenta
23bfcacba0d85efd98e548aafb747e8f	P28309_1050	136	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	CFH-S0501	CFH-S0501 sp011059135
72adc1ecc25c53fa79c3e9f86ff17778	P28309_1042	10	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium urumqiense
72adc1ecc25c53fa79c3e9f86ff17778	P28309_1044	67	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium urumqiense
72adc1ecc25c53fa79c3e9f86ff17778	P28309_1051	57	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium urumqiense
26831236ae6f0b2b542f5d93e2df0f0a	P28309_1044	52	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp013911965
c382ae05738ea901c1aee77032d3b562	P28309_1046	26	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c382ae05738ea901c1aee77032d3b562	P28309_1050	108	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
4bd51e1143252634ac03dacc43e5564b	P28309_1048	15	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	UBA11393	CAITNM01	CAITNM01 sp903893805
4bd51e1143252634ac03dacc43e5564b	P28309_1055	119	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	UBA11393	CAITNM01	CAITNM01 sp903893805
3aa90596fe6d18bbf0d533c4db5075e5	P28309_1046	4	Bacteria	Patescibacteria	Paceibacteria	UBA9983	NA	NA	NA
3aa90596fe6d18bbf0d533c4db5075e5	P28309_1047	6	Bacteria	Patescibacteria	Paceibacteria	UBA9983	NA	NA	NA
3aa90596fe6d18bbf0d533c4db5075e5	P28309_1048	123	Bacteria	Patescibacteria	Paceibacteria	UBA9983	NA	NA	NA
f8976313c7fad0ebab72d71200466e32	P28309_1054	33	Bacteria	Firmicutes	Bacilli	Tumebacillales	Effusibacillaceae	SkT53	SkT53 sp015097055
f8976313c7fad0ebab72d71200466e32	P28309_1056	100	Bacteria	Firmicutes	Bacilli	Tumebacillales	Effusibacillaceae	SkT53	SkT53 sp015097055
8eed6e5a0d8eaa5b9f640fe4623e1f49	P28309_1055	133	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccus	Porticoccus sp905181945
cf8aca124c32c5e585cb24edc334b0d1	P28309_1055	133	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Jatrophihabitantaceae	NA	NA
557880a81d58d5401dc68d54eb38da9d	P28309_1056	133	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
7eabd5902776a6ce8a8ec9d31c299e96	P28309_1046	24	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	IMCC26134	IMCC26134 sp000972765
7eabd5902776a6ce8a8ec9d31c299e96	P28309_1047	4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	IMCC26134	IMCC26134 sp000972765
7eabd5902776a6ce8a8ec9d31c299e96	P28309_1048	13	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	IMCC26134	IMCC26134 sp000972765
7eabd5902776a6ce8a8ec9d31c299e96	P28309_1050	79	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	IMCC26134	IMCC26134 sp000972765
7eabd5902776a6ce8a8ec9d31c299e96	P28309_1054	12	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	IMCC26134	IMCC26134 sp000972765
f1663699ec02ee7b49a02cf10ed823b6	P28309_1054	17	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	NA	NA
f1663699ec02ee7b49a02cf10ed823b6	P28309_1056	77	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	NA	NA
f1663699ec02ee7b49a02cf10ed823b6	P28309_1057	37	Bacteria	Firmicutes	Bacilli	Bacillales	Anoxybacillaceae	NA	NA
bd324a1c8631f1ae7ae96720273dfaa6	P28309_1055	131	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	VadinHA17	LD21	LD21 sp016709865
7555bf1615eead0dc047426d61be13ec	P28309_1048	24	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Oxalicibacterium	NA
93c9194c11a988406309f8b873ca19c7	P28309_1056	31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	NA
93c9194c11a988406309f8b873ca19c7	P28309_1057	63	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	NA
ad547d6c19187791311ddfdc4b9c1418	P28309_1046	8	Bacteria	Patescibacteria	ABY1	BM507	UBA12075	JAHILH01	JAHILH01 sp018897195
ad547d6c19187791311ddfdc4b9c1418	P28309_1047	5	Bacteria	Patescibacteria	ABY1	BM507	UBA12075	JAHILH01	JAHILH01 sp018897195
ad547d6c19187791311ddfdc4b9c1418	P28309_1048	117	Bacteria	Patescibacteria	ABY1	BM507	UBA12075	JAHILH01	JAHILH01 sp018897195
e2477ee8e01e394fd455367abc703331	P28309_1046	12	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	NA
e2477ee8e01e394fd455367abc703331	P28309_1050	41	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	NA
e2477ee8e01e394fd455367abc703331	P28309_1051	76	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	NA
f262a1adf251a3a793d3daa235e35e73	P28309_1046	108	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aquabacterium	Aquabacterium sp003933735
f262a1adf251a3a793d3daa235e35e73	P28309_1048	20	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aquabacterium	Aquabacterium sp003933735
30f7d36019bac52be8f13bab7527aff5	P28309_1047	8	Bacteria	Patescibacteria	ABY1	Magasanikbacterales	GWA2-37-8	XYD2-FULL-39-9	XYD2-FULL-39-9 sp016182085
